AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
2857,664,2014-06-27T19:47:20Z,RES,,24 Kinsman Lane,,Indianapolis,IN,46226,,
2858,209,2014-03-09T14:32:44Z,RES,,4073 Onsgard Alley,,Rochester,NY,14646,,
2859,132,2014-08-25T02:26:32Z,MAIL,,99 Ridgeway Pass,,Atlanta,GA,30323,,
2860,326,2015-01-07T04:12:33Z,MAIL,,6413 Cambridge Park,,Laurel,MD,20709,,
2861,496,2015-01-09T04:25:03Z,MAIL,,574 Schlimgen Park,,Philadelphia,PA,19120,,
2862,237,2014-11-22T13:10:26Z,RES,,47 Kropf Junction,,Fresno,CA,93794,,
2863,71,2014-09-15T02:19:43Z,RES,,2 Arrowood Street,,Levittown,PA,19058,,
2864,31,2014-10-05T06:56:30Z,MAIL,,63911 Independence Center,,Orange,CA,92867,,
2865,763,2014-06-16T15:33:20Z,RES,,18224 Toban Pass,,Glendale,CA,91205,,
2866,938,2014-02-04T05:01:31Z,RES,,5581 Lerdahl Parkway,,Erie,PA,16510,,
2867,851,2014-02-15T12:13:46Z,RES,,38 Steensland Pass,,San Antonio,TX,78291,,
2868,290,2014-06-07T20:33:02Z,RES,,36 Westend Hill,,Anaheim,CA,92812,,
2869,651,2014-10-31T20:24:52Z,MAIL,,54811 Hansons Circle,,San Jose,CA,95113,,
2870,146,2014-10-20T09:23:25Z,RES,,54424 Forest Dale Lane,,Port Saint Lucie,FL,34985,,
2871,998,2014-02-05T18:16:54Z,MAIL,,1256 Oak Place,,Athens,GA,30610,,
2872,712,2014-12-10T20:10:51Z,RES,,62094 Coleman Point,,Petaluma,CA,94975,,
2873,674,2014-02-28T01:25:05Z,RES,,7737 Center Parkway,,Indianapolis,IN,46254,,
2874,522,2014-05-29T16:12:02Z,MAIL,,4 Transport Court,,Seattle,WA,98133,,
2875,667,2015-01-10T19:33:00Z,RES,,59 Forster Pass,,Springfield,MO,65805,,
2876,259,2014-05-22T11:01:36Z,RES,,336 Schlimgen Place,,Bronx,NY,10459,,
2877,423,2014-08-06T21:18:15Z,MAIL,,2 Jenna Plaza,,Richmond,VA,23208,,
2878,116,2014-11-05T20:05:27Z,RES,,60586 Schiller Junction,,Las Cruces,NM,88006,,
2879,195,2014-08-24T04:40:52Z,MAIL,,7 Judy Park,,Wichita,KS,67230,,
2880,143,2014-08-24T03:07:16Z,MAIL,,0 Dennis Trail,,San Francisco,CA,94164,,
2881,282,2014-11-17T17:00:26Z,RES,,11282 Tennessee Terrace,,Lincoln,NE,68524,,
2882,604,2014-08-02T06:27:53Z,RES,,39 Ridgeview Drive,,Boston,MA,02298,,
2883,755,2014-11-07T17:49:21Z,MAIL,,55098 Jay Hill,,Tallahassee,FL,32309,,
2884,157,2014-11-09T00:36:48Z,RES,,619 Jana Center,,Monroe,LA,71208,,
2885,547,2014-09-12T10:10:13Z,RES,,3 Packers Parkway,,Seattle,WA,98109,,
2886,349,2014-08-05T19:09:18Z,MAIL,,609 Bultman Terrace,,Louisville,KY,40233,,
2887,515,2014-11-09T09:21:22Z,MAIL,,81 Walton Street,,Wichita,KS,67260,,
2888,383,2014-10-28T12:16:38Z,MAIL,,2947 Stang Hill,,Bozeman,MT,59771,,
2889,171,2014-06-27T16:13:21Z,RES,,284 Everett Road,,Las Cruces,NM,88006,,
2890,536,2014-06-19T09:05:29Z,MAIL,,8 Mayer Crossing,,Wichita,KS,67205,,
2891,355,2014-12-22T14:16:37Z,RES,,003 Corben Crossing,,Saint Louis,MO,63167,,
2892,767,2014-08-09T18:47:38Z,MAIL,,71678 Oakridge Hill,,Jacksonville,FL,32236,,
2893,231,2014-12-12T07:48:49Z,MAIL,,74 Texas Street,,Atlanta,GA,30328,,
2894,299,2014-12-12T23:44:54Z,MAIL,,1822 Clemons Junction,,Fort Myers,FL,33913,,
2895,591,2014-08-19T10:29:00Z,RES,,1 Pankratz Point,,Henderson,NV,89074,,
2896,285,2014-09-18T22:41:45Z,MAIL,,475 Trailsway Road,,Waterbury,CT,06726,,
2897,35,2014-07-13T23:39:47Z,MAIL,,436 South Circle,,Philadelphia,PA,19160,,
2898,976,2014-09-02T15:31:46Z,MAIL,,4928 Elka Drive,,Syracuse,NY,13205,,
2899,595,2015-01-10T17:24:45Z,MAIL,,298 Steensland Pass,,Buffalo,NY,14233,,
2900,784,2014-06-18T08:48:36Z,RES,,8 High Crossing Drive,,Visalia,CA,93291,,
2901,574,2014-03-11T21:10:55Z,MAIL,,514 Dexter Crossing,,Portland,OR,97229,,
2902,318,2015-01-02T18:02:30Z,RES,,33397 Pepper Wood Crossing,,Fort Collins,CO,80525,,
2903,673,2014-02-21T07:10:54Z,RES,,45 Bartelt Alley,,Mobile,AL,36605,,
2904,784,2014-03-03T04:28:16Z,MAIL,,73765 Anniversary Point,,San Diego,CA,92145,,
2905,470,2014-11-29T10:06:55Z,RES,,67 Holy Cross Court,,Lima,OH,45807,,
2906,54,2014-09-15T10:18:49Z,RES,,348 Canary Court,,Jamaica,NY,11431,,
2907,170,2014-04-01T16:02:20Z,RES,,9 Pond Place,,Charlottesville,VA,22903,,
2908,443,2014-02-21T17:45:58Z,MAIL,,7 Bluestem Crossing,,Omaha,NE,68179,,
2909,919,2014-04-30T15:41:52Z,RES,,7740 Russell Plaza,,Memphis,TN,38119,,
2910,877,2014-03-21T11:31:16Z,MAIL,,35 Butternut Lane,,Portland,OR,97255,,
2911,281,2014-07-29T12:10:15Z,MAIL,,378 Badeau Hill,,Seattle,WA,98121,,
2912,320,2014-02-25T02:30:07Z,MAIL,,006 Macpherson Way,,Hicksville,NY,11854,,
2913,568,2014-08-04T07:51:18Z,RES,,796 John Wall Point,,Jackson,MS,39210,,
2914,781,2014-08-18T15:32:17Z,MAIL,,1744 Armistice Center,,Phoenix,AZ,85025,,
2915,122,2014-10-13T03:49:22Z,MAIL,,157 Northwestern Circle,,Albuquerque,NM,87190,,
2916,47,2014-07-12T18:20:34Z,RES,,024 Portage Alley,,Birmingham,AL,35244,,
2917,196,2014-03-12T00:28:21Z,MAIL,,5802 Sunbrook Terrace,,Chula Vista,CA,91913,,
2918,497,2014-04-05T23:39:03Z,RES,,47 Mayfield Junction,,Anaheim,CA,92805,,
2919,789,2014-08-20T22:45:08Z,RES,,9577 Sommers Park,,Springfield,IL,62756,,
2920,796,2014-10-28T10:08:01Z,RES,,6390 Jana Hill,,Saginaw,MI,48604,,
2921,63,2014-03-28T18:06:55Z,RES,,92313 Cascade Court,,Washington,DC,20420,,
2922,147,2014-11-14T07:57:13Z,MAIL,,0 Little Fleur Parkway,,Pompano Beach,FL,33075,,
2923,641,2014-05-02T13:42:14Z,MAIL,,12493 Lakeland Parkway,,Racine,WI,53405,,
2924,522,2014-06-02T05:05:52Z,RES,,342 Elmside Circle,,Reno,NV,89510,,
2925,438,2014-08-04T06:34:57Z,RES,,5224 Dennis Trail,,Birmingham,AL,35285,,
2926,585,2014-03-27T19:22:16Z,RES,,6 Onsgard Circle,,San Diego,CA,92165,,
2927,31,2014-11-21T11:18:47Z,MAIL,,6064 Eliot Street,,Roanoke,VA,24004,,
2928,344,2014-01-22T14:00:28Z,MAIL,,497 Mendota Junction,,Washington,DC,20057,,
2929,394,2014-04-08T18:12:35Z,MAIL,,80 Acker Lane,,Reading,PA,19605,,
2930,23,2014-06-22T08:25:31Z,RES,,16920 Granby Avenue,,Salem,OR,97312,,
2931,173,2014-09-08T03:51:58Z,MAIL,,52170 Armistice Court,,El Paso,TX,88563,,
2932,284,2014-06-21T10:58:55Z,RES,,4253 Coleman Way,,Henderson,NV,89012,,
2933,415,2014-08-13T03:53:45Z,RES,,1 Hooker Junction,,Las Vegas,NV,89130,,
2934,804,2014-11-27T02:21:55Z,MAIL,,1070 Mayer Trail,,Indianapolis,IN,46207,,
2935,36,2014-08-27T07:32:09Z,RES,,3 Grayhawk Road,,Rockford,IL,61110,,
2936,758,2014-11-09T17:11:54Z,RES,,7737 Wayridge Plaza,,Philadelphia,PA,19104,,
2937,488,2015-01-04T11:58:51Z,MAIL,,01043 Swallow Way,,Cambridge,MA,02142,,
2938,908,2014-12-19T00:52:16Z,RES,,46482 Acker Parkway,,Loretto,MN,55598,,
2939,206,2014-11-16T16:01:42Z,MAIL,,0620 Luster Parkway,,Washington,DC,20591,,
2940,776,2014-03-11T04:44:15Z,MAIL,,538 Ridgeway Terrace,,Washington,DC,20205,,
2941,431,2014-02-27T20:58:43Z,RES,,4175 Hoard Point,,Grand Rapids,MI,49510,,
2942,371,2014-10-03T05:15:44Z,RES,,75 Lakewood Gardens Road,,Boulder,CO,80328,,
2943,901,2014-04-30T22:40:40Z,RES,,62 Prentice Drive,,Seattle,WA,98166,,
2944,470,2014-09-16T22:06:38Z,RES,,67 Bobwhite Pass,,Myrtle Beach,SC,29579,,
2945,118,2014-06-28T17:16:06Z,MAIL,,8307 Amoth Crossing,,Omaha,NE,68117,,
2946,878,2015-01-04T22:04:21Z,RES,,12 Division Crossing,,Santa Fe,NM,87592,,
2947,12,2014-01-24T11:20:01Z,RES,,423 3rd Crossing,,Saint Paul,MN,55146,,
2948,626,2014-10-29T21:02:17Z,MAIL,,8964 Lerdahl Park,,Dallas,TX,75251,,
2949,170,2014-12-07T03:45:02Z,MAIL,,215 Weeping Birch Lane,,Springfield,MO,65810,,
2950,544,2014-04-27T07:46:25Z,MAIL,,56 Gina Way,,Charleston,WV,25321,,
2951,459,2014-12-08T13:52:54Z,RES,,32 Esch Court,,Birmingham,AL,35215,,
2952,526,2014-01-26T16:17:49Z,MAIL,,17 Rockefeller Junction,,Trenton,NJ,08619,,
2953,652,2014-03-19T05:48:30Z,RES,,15560 Esch Point,,Washington,DC,20397,,
2954,632,2014-07-13T23:47:10Z,MAIL,,421 American Pass,,Topeka,KS,66606,,
2955,170,2014-06-24T23:23:33Z,RES,,851 Birchwood Avenue,,Dallas,TX,75310,,
2956,401,2014-03-16T13:14:36Z,RES,,208 Starling Pass,,Cincinnati,OH,45254,,
2957,483,2015-01-02T06:59:43Z,MAIL,,93 Victoria Lane,,San Jose,CA,95194,,
2958,690,2014-04-28T22:53:29Z,MAIL,,54167 Debs Point,,North Port,FL,34290,,
2959,409,2014-06-22T10:10:33Z,MAIL,,82284 Mallard Drive,,Whittier,CA,90605,,
2960,661,2014-06-20T12:57:49Z,RES,,81 Jenifer Avenue,,Minneapolis,MN,55458,,
2961,638,2014-06-27T12:52:30Z,MAIL,,45 Elka Center,,Suffolk,VA,23436,,
2962,910,2014-09-05T02:22:47Z,RES,,06027 Crownhardt Place,,Indianapolis,IN,46202,,
2963,835,2014-03-24T18:59:19Z,MAIL,,0 Ridgeview Junction,,Houston,TX,77005,,
2964,141,2014-01-15T21:44:10Z,RES,,3774 Fairview Plaza,,El Paso,TX,88569,,
2965,224,2014-04-08T12:55:24Z,MAIL,,74 Dixon Center,,New York City,NY,10060,,
2966,828,2014-04-08T10:08:33Z,RES,,293 Golf Junction,,Anaheim,CA,92825,,
2967,172,2014-05-10T15:54:05Z,RES,,48452 Hoepker Way,,Washington,DC,20380,,
2968,789,2014-12-05T11:09:32Z,RES,,35236 Jay Way,,Riverside,CA,92519,,
2969,997,2014-09-23T07:23:23Z,RES,,0 Main Hill,,Albany,NY,12242,,
2970,722,2015-01-08T12:11:17Z,MAIL,,990 6th Pass,,Jefferson City,MO,65110,,
2971,495,2014-01-30T13:51:16Z,MAIL,,98898 Memorial Crossing,,Portland,OR,97286,,
2972,835,2014-07-12T06:50:25Z,RES,,03 Donald Avenue,,Colorado Springs,CO,80945,,
2973,184,2014-02-17T13:21:40Z,MAIL,,8 Pennsylvania Trail,,Asheville,NC,28815,,
2974,659,2014-06-15T09:13:06Z,MAIL,,1656 Carioca Road,,Atlanta,GA,30316,,
2975,924,2014-07-12T16:39:56Z,MAIL,,511 Helena Point,,Atlanta,GA,30386,,
2976,985,2015-01-10T21:08:29Z,MAIL,,428 Stang Terrace,,Newark,NJ,07104,,
2977,573,2014-03-25T09:21:18Z,MAIL,,40 Rutledge Drive,,San Francisco,CA,94105,,
2978,818,2014-05-27T19:59:41Z,RES,,98 Starling Terrace,,Sacramento,CA,95828,,
2979,32,2014-09-16T11:03:15Z,MAIL,,49091 Hermina Terrace,,Seattle,WA,98185,,
2980,843,2014-02-01T09:20:04Z,MAIL,,9312 Express Crossing,,Greensboro,NC,27415,,
2981,512,2014-03-10T07:43:28Z,RES,,01 Ridgeway Drive,,Lafayette,LA,70505,,
2982,49,2014-10-30T18:28:59Z,MAIL,,64463 Melby Point,,Spokane,WA,99205,,
2983,808,2014-12-05T06:19:41Z,MAIL,,8 Kim Road,,Miami,FL,33261,,
2984,833,2014-03-30T21:12:22Z,RES,,34194 Armistice Way,,El Paso,TX,88558,,
2985,144,2014-05-14T05:49:08Z,RES,,01868 Scoville Junction,,Reno,NV,89595,,
2986,420,2014-09-03T00:13:02Z,MAIL,,1 Reindahl Park,,Seattle,WA,98104,,
2987,524,2014-03-02T02:28:35Z,RES,,2830 Farwell Road,,Cincinnati,OH,45208,,
2988,766,2015-01-08T02:13:52Z,MAIL,,31400 Clove Street,,Colorado Springs,CO,80940,,
2989,992,2014-03-11T18:02:27Z,RES,,6917 Trailsway Lane,,El Paso,TX,79916,,
2990,679,2014-03-24T13:18:15Z,MAIL,,85956 Pepper Wood Avenue,,Springfield,IL,62705,,
2991,660,2014-06-27T15:25:54Z,MAIL,,15 Kim Hill,,Omaha,NE,68164,,
2992,875,2014-03-13T10:15:12Z,RES,,47486 Cardinal Way,,Salt Lake City,UT,84110,,
2993,879,2014-02-03T09:40:52Z,RES,,40 Rieder Park,,Wichita,KS,67230,,
2994,493,2014-02-03T05:28:34Z,MAIL,,92 Valley Edge Street,,Jeffersonville,IN,47134,,
2995,926,2014-03-24T14:48:59Z,MAIL,,2871 Arapahoe Parkway,,Levittown,PA,19058,,
2996,2,2014-05-07T00:40:32Z,MAIL,,99534 Caliangt Parkway,,Tucson,AZ,85710,,
2997,599,2014-10-20T19:32:23Z,MAIL,,6 Duke Place,,Fullerton,CA,92640,,
2998,700,2014-02-28T21:55:18Z,MAIL,,5411 Sommers Circle,,Sterling,VA,20167,,
2999,12,2014-12-27T17:37:17Z,RES,,55 Independence Center,,Saint Louis,MO,63116,,
3000,370,2014-11-22T14:25:00Z,RES,,1306 Vahlen Place,,Washington,DC,56944,,
3001,543,2014-09-04T11:20:01Z,RES,,0479 Kenwood Hill,,Flint,MI,48505,,
3002,11,2014-04-08T11:50:24Z,MAIL,,67297 Columbus Plaza,,Saint Petersburg,FL,33715,,
3003,729,2014-06-04T00:08:46Z,MAIL,,511 Hayes Street,,Topeka,KS,66606,,
3004,409,2014-07-31T15:31:35Z,RES,,7 Sutherland Parkway,,Philadelphia,PA,19146,,
3005,657,2014-11-28T16:43:22Z,MAIL,,74933 Stang Trail,,Nashville,TN,37220,,
3006,537,2014-07-29T18:11:35Z,MAIL,,37 Acker Court,,El Paso,TX,88563,,
3007,666,2015-01-01T00:32:13Z,MAIL,,90 Browning Junction,,Cincinnati,OH,45228,,
3008,889,2014-04-28T08:49:11Z,MAIL,,5 Evergreen Hill,,Columbus,OH,43231,,
3009,398,2014-08-07T16:04:03Z,MAIL,,65 Maple Wood Pass,,Springfield,IL,62723,,
3010,440,2014-03-21T17:57:38Z,MAIL,,5 Grover Alley,,Worcester,MA,01610,,
3011,806,2014-09-26T14:05:20Z,RES,,3122 Boyd Street,,Columbus,OH,43220,,
3012,250,2014-12-16T15:44:55Z,MAIL,,65714 Bultman Court,,Springfield,MA,01152,,
3013,788,2014-12-24T06:45:29Z,MAIL,,34717 Cordelia Place,,Nashville,TN,37235,,
3014,898,2014-06-18T21:27:58Z,MAIL,,75479 Hooker Park,,Miami,FL,33190,,
3015,545,2014-04-28T04:36:24Z,MAIL,,61771 West Trail,,Saint Louis,MO,63116,,
3016,242,2014-03-09T00:11:45Z,MAIL,,8 Loftsgordon Alley,,New Orleans,LA,70187,,
3017,421,2014-09-08T12:04:28Z,MAIL,,683 Vahlen Point,,Dayton,OH,45426,,
3018,71,2014-05-06T13:05:58Z,RES,,6057 Iowa Plaza,,Long Beach,CA,90831,,
3019,348,2014-03-17T07:54:25Z,MAIL,,99 Corscot Avenue,,Hartford,CT,06145,,
3020,49,2014-05-11T06:30:59Z,MAIL,,6434 Moulton Court,,Fort Lauderdale,FL,33310,,
3021,548,2015-01-04T21:46:35Z,MAIL,,1 5th Way,,North Hollywood,CA,91616,,
3022,133,2014-02-16T18:53:56Z,RES,,1068 Trailsway Drive,,Aurora,CO,80045,,
3023,307,2014-04-18T15:25:12Z,MAIL,,96936 Gulseth Court,,Dearborn,MI,48126,,
3024,514,2014-03-10T13:42:17Z,RES,,3716 Dapin Avenue,,El Paso,TX,88530,,
3025,682,2014-01-20T20:53:56Z,MAIL,,4781 Melby Road,,Denver,CO,80262,,
3026,934,2014-06-01T12:13:55Z,MAIL,,1 Pankratz Crossing,,San Rafael,CA,94913,,
3027,173,2014-06-09T21:46:58Z,MAIL,,0699 Thierer Crossing,,Long Beach,CA,90805,,
3028,477,2014-11-05T01:25:09Z,RES,,1319 Drewry Lane,,Los Angeles,CA,90076,,
3029,180,2014-12-17T03:23:54Z,MAIL,,8979 Milwaukee Point,,Petaluma,CA,94975,,
3030,608,2014-11-11T00:59:12Z,RES,,18 Knutson Court,,Irving,TX,75062,,
3031,399,2014-05-13T17:06:54Z,MAIL,,99 Heath Alley,,Sarasota,FL,34233,,
3032,235,2014-09-23T12:13:35Z,MAIL,,6566 Blackbird Parkway,,Orlando,FL,32825,,
3033,853,2014-04-15T11:32:33Z,MAIL,,179 Clove Hill,,San Francisco,CA,94154,,
3034,745,2014-11-27T15:32:18Z,MAIL,,760 Rockefeller Pass,,San Antonio,TX,78205,,
3035,810,2014-12-03T23:00:54Z,RES,,02 Spenser Street,,Tulsa,OK,74149,,
3036,774,2014-01-29T16:37:16Z,RES,,2 Spenser Parkway,,Pensacola,FL,32595,,
3037,752,2014-02-23T21:09:28Z,RES,,14 Esch Park,,New Haven,CT,06520,,
3038,421,2014-07-28T20:58:16Z,MAIL,,4182 Crownhardt Drive,,Cincinnati,OH,45243,,
3039,956,2015-01-06T02:17:34Z,RES,,0 Eagan Park,,Gilbert,AZ,85297,,
3040,892,2014-11-07T20:10:56Z,MAIL,,60 Judy Parkway,,Memphis,TN,38131,,
3041,52,2014-07-13T15:55:40Z,MAIL,,7 6th Street,,Silver Spring,MD,20910,,
3042,872,2014-02-01T17:32:49Z,RES,,50721 Ridgeway Avenue,,Los Angeles,CA,90045,,
3043,66,2014-10-07T07:23:55Z,RES,,51553 Springs Plaza,,Fort Lauderdale,FL,33305,,
3044,701,2014-06-06T04:19:45Z,RES,,6237 Shoshone Center,,Arlington,TX,76011,,
3045,85,2014-08-19T01:32:12Z,MAIL,,0204 Banding Center,,Charlotte,NC,28210,,
3046,509,2014-03-18T18:13:45Z,RES,,2 Steensland Road,,Memphis,TN,38119,,
3047,55,2014-11-08T11:33:32Z,MAIL,,59222 Southridge Circle,,Bloomington,IN,47405,,
3048,642,2014-12-20T00:05:33Z,MAIL,,91762 Vernon Lane,,Sarasota,FL,34276,,
3049,318,2014-08-30T11:40:18Z,MAIL,,7923 Dorton Point,,Saint Petersburg,FL,33731,,
3050,51,2014-07-17T05:04:24Z,MAIL,,16241 Riverside Circle,,Trenton,NJ,08638,,
3051,236,2014-03-11T21:27:55Z,RES,,4 Loeprich Pass,,Wichita,KS,67220,,
3052,54,2014-05-21T23:55:16Z,RES,,10 Fairfield Hill,,Orlando,FL,32803,,
3053,143,2014-06-23T06:37:16Z,MAIL,,05154 Loomis Circle,,New York City,NY,10170,,
3054,33,2014-11-09T14:39:30Z,MAIL,,1994 Granby Alley,,Gatesville,TX,76598,,
3055,291,2014-06-25T11:31:57Z,MAIL,,34942 Saint Paul Junction,,Birmingham,AL,35290,,
3056,751,2014-05-23T15:58:05Z,RES,,9 Norway Maple Plaza,,Waterbury,CT,06705,,
3057,189,2014-09-08T13:48:48Z,MAIL,,38923 Alpine Circle,,Ocala,FL,34479,,
3058,437,2014-04-29T02:43:33Z,MAIL,,84725 Northridge Point,,Oklahoma City,OK,73104,,
3059,566,2014-10-21T04:02:05Z,RES,,72 Sachtjen Terrace,,Tucson,AZ,85710,,
3060,858,2014-03-07T19:50:59Z,MAIL,,60843 Ridgeway Place,,White Plains,NY,10606,,
3061,481,2014-11-15T02:28:07Z,RES,,0 Luster Crossing,,Juneau,AK,99812,,
3062,451,2014-08-11T08:55:45Z,MAIL,,905 Reinke Place,,Denver,CO,80235,,
3063,90,2014-10-01T20:19:29Z,MAIL,,92510 Harbort Crossing,,Boston,MA,02114,,
3064,196,2014-09-24T12:14:14Z,MAIL,,86996 Doe Crossing Plaza,,Evansville,IN,47725,,
3065,95,2014-06-27T20:05:38Z,RES,,6 International Way,,Portland,OR,97211,,
3066,992,2014-03-27T17:34:12Z,MAIL,,01593 Anthes Point,,Houston,TX,77240,,
3067,777,2015-01-05T06:11:33Z,MAIL,,9 Fallview Parkway,,Fresno,CA,93726,,
3068,121,2014-07-30T16:48:56Z,MAIL,,94 Tony Alley,,Stockton,CA,95298,,
3069,22,2014-12-06T10:54:19Z,MAIL,,7823 Prairie Rose Way,,Kingsport,TN,37665,,
3070,668,2014-06-27T17:14:38Z,RES,,891 Briar Crest Parkway,,Chattanooga,TN,37410,,
3071,195,2014-02-23T04:48:23Z,RES,,6 Nevada Avenue,,Memphis,TN,38181,,
3072,921,2015-01-13T06:34:12Z,MAIL,,447 Spenser Parkway,,Philadelphia,PA,19141,,
3073,939,2014-10-29T02:56:19Z,MAIL,,9130 Green Terrace,,Rochester,NY,14604,,
3074,455,2014-10-26T14:44:57Z,RES,,79 Nobel Park,,Saint Louis,MO,63121,,
3075,266,2014-02-09T22:26:32Z,MAIL,,216 Pennsylvania Point,,Minneapolis,MN,55480,,
3076,926,2014-10-20T11:17:14Z,RES,,9272 8th Lane,,Canton,OH,44720,,
3077,126,2014-05-30T08:22:20Z,MAIL,,9 Coolidge Center,,Birmingham,AL,35285,,
3078,805,2014-11-18T19:08:02Z,RES,,6237 Towne Street,,Van Nuys,CA,91411,,
3079,896,2014-07-01T04:48:19Z,RES,,0754 4th Lane,,York,PA,17405,,
3080,281,2014-03-08T14:19:38Z,RES,,1306 Muir Point,,Atlanta,GA,31119,,
3081,709,2014-07-16T16:49:29Z,MAIL,,14062 Hayes Terrace,,Stockton,CA,95210,,
3082,13,2015-01-10T11:37:17Z,RES,,561 Lawn Way,,Lincoln,NE,68510,,
3083,322,2014-11-07T15:11:56Z,MAIL,,2570 Lunder Trail,,Boise,ID,83711,,
3084,473,2014-09-24T09:52:11Z,RES,,456 Parkside Terrace,,Omaha,NE,68124,,
3085,566,2014-04-22T07:12:07Z,MAIL,,35029 Thompson Center,,Youngstown,OH,44505,,
3086,634,2014-11-24T17:36:45Z,MAIL,,0898 Thackeray Park,,Grand Rapids,MI,49518,,
3087,190,2014-07-26T14:35:23Z,RES,,763 Waubesa Road,,Pasadena,CA,91117,,
3088,887,2014-06-19T04:28:30Z,RES,,570 Eliot Plaza,,Arlington,TX,76004,,
3089,114,2014-11-22T17:02:43Z,MAIL,,79 Anniversary Avenue,,Washington,DC,20530,,
3090,813,2014-04-28T10:44:15Z,RES,,867 Scofield Crossing,,Las Vegas,NV,89155,,
3091,658,2014-04-11T00:37:15Z,RES,,7631 Kipling Drive,,Fairfield,CT,06825,,
3092,240,2015-01-07T15:25:18Z,RES,,81 Hanson Court,,Alexandria,VA,22301,,
3093,915,2014-05-09T08:25:02Z,MAIL,,07461 Ronald Regan Plaza,,Ann Arbor,MI,48107,,
3094,740,2014-12-19T16:57:36Z,MAIL,,89051 Mcbride Plaza,,Indianapolis,IN,46207,,
3095,788,2014-01-30T17:59:59Z,RES,,14182 Esch Pass,,Hyattsville,MD,20784,,
3096,474,2014-08-24T19:10:34Z,MAIL,,3 Sage Plaza,,Anchorage,AK,99522,,
3097,336,2014-02-20T17:36:41Z,RES,,6470 Crest Line Circle,,Palo Alto,CA,94302,,
3098,641,2014-05-13T03:37:35Z,RES,,068 Dakota Place,,Fairfield,CT,06825,,
3099,5,2014-02-24T04:15:32Z,MAIL,,2870 Jackson Circle,,Denver,CO,80241,,
3100,12,2014-09-10T04:51:34Z,RES,,8023 North Alley,,Saint Louis,MO,63131,,
3101,637,2014-03-25T11:07:02Z,RES,,7872 Upham Plaza,,Orlando,FL,32819,,
3102,833,2014-10-19T03:54:46Z,MAIL,,050 Pawling Way,,Carson City,NV,89714,,
3103,666,2014-01-25T12:03:16Z,RES,,0 Brown Court,,Washington,DC,20244,,
3104,986,2014-09-26T20:41:46Z,MAIL,,4 Vernon Road,,Herndon,VA,22070,,
3105,131,2014-09-04T00:39:14Z,RES,,1640 Blaine Point,,Albuquerque,NM,87121,,
3106,235,2014-01-21T23:53:58Z,MAIL,,45 Mariners Cove Crossing,,Kansas City,KS,66112,,
3107,422,2014-03-09T18:44:15Z,MAIL,,298 Calypso Junction,,Indianapolis,IN,46254,,
3108,54,2014-12-07T02:04:53Z,MAIL,,258 Pierstorff Hill,,Pueblo,CO,81010,,
3109,600,2014-09-25T14:09:17Z,MAIL,,57807 Bunting Point,,Los Angeles,CA,90050,,
3110,113,2014-11-04T00:24:45Z,RES,,05 Melody Way,,Phoenix,AZ,85030,,
3111,467,2014-11-01T11:42:33Z,MAIL,,0659 Algoma Court,,Lexington,KY,40581,,
3112,505,2014-05-02T14:29:10Z,RES,,09744 Green Avenue,,Oxnard,CA,93034,,
3113,620,2014-09-30T02:38:11Z,RES,,55545 5th Drive,,Lancaster,CA,93584,,
3114,86,2014-06-14T22:21:54Z,MAIL,,0 Grayhawk Point,,Sacramento,CA,94273,,
3115,785,2014-04-13T16:26:54Z,MAIL,,3 Fulton Parkway,,Philadelphia,PA,19172,,
3116,585,2014-04-10T04:25:04Z,MAIL,,5211 2nd Alley,,Sacramento,CA,94230,,
3117,319,2014-12-26T06:45:21Z,MAIL,,049 Iowa Court,,Charleston,WV,25362,,
3118,179,2014-02-01T16:39:52Z,RES,,08827 Mcguire Street,,Washington,DC,20005,,
3119,920,2014-10-02T03:26:50Z,MAIL,,37 Lyons Court,,Sterling,VA,20167,,
3120,452,2014-10-13T21:47:50Z,RES,,0013 Manitowish Road,,Bethesda,MD,20816,,
3121,729,2014-12-14T00:16:17Z,MAIL,,60570 Hoepker Parkway,,Kalamazoo,MI,49048,,
3122,408,2014-07-21T02:34:46Z,RES,,9653 Cordelia Terrace,,Toledo,OH,43605,,
3123,881,2014-05-21T09:30:14Z,MAIL,,7847 Little Fleur Avenue,,Decatur,GA,30089,,
3124,785,2014-03-26T16:38:09Z,RES,,3 Algoma Street,,Arlington,TX,76011,,
3125,843,2014-03-29T17:47:24Z,MAIL,,31 Manufacturers Lane,,Boston,MA,02114,,
3126,316,2014-04-30T07:32:06Z,RES,,3 Riverside Lane,,Schenectady,NY,12305,,
3127,94,2014-11-15T09:45:03Z,MAIL,,5350 Fallview Center,,Burbank,CA,91520,,
3128,793,2014-01-24T03:42:22Z,RES,,9912 Dorton Lane,,San Jose,CA,95155,,
3129,863,2014-08-24T15:05:45Z,MAIL,,586 Dorton Parkway,,Mountain View,CA,94042,,
3130,750,2014-03-03T19:45:58Z,RES,,72565 Sheridan Hill,,Melbourne,FL,32941,,
3131,717,2014-11-30T15:18:31Z,MAIL,,0885 New Castle Pass,,Richmond,VA,23208,,
